2025-09-01;14:46:06.883;[227] PING;14:46:07.188;[602/227] PONG (2)

2025-09-01;14:46:08.418;[228] PING;14:46:08.900;[604/228] PONG (2)

2025-09-01;14:46:05.274;[226] PING;14:46:10.336;(таймаут)

2025-09-01;14:46:10.274;[229] PING;14:46:11.151;[606/229] PONG (2)

2025-09-01;; ;14:46:12.105;keepalive [608]

2025-09-01;14:46:14.490;[231] PING;14:46:15.330;[609/231] PONG (2)

2025-09-01;; ;14:46:17.114;keepalive [612]

2025-09-01;14:46:12.338;[230] PING;14:46:17.391;(таймаут)

2025-09-01;14:46:17.578;[233] PING;14:46:18.002;[615/233] PONG (2)

2025-09-01;14:46:19.875;[234] PING;14:46:20.125;[617/234] PONG (2)

2025-09-01;14:46:16.924;[232] PING;14:46:21.993;(таймаут)

2025-09-01;; ;14:46:22.133;keepalive [620]

2025-09-01;14:46:23.580;[236] PING;14:46:24.476;[623/236] PONG (2)

2025-09-01;14:46:20.936;[235] PING;14:46:25.972;(таймаут)

2025-09-01;14:46:25.722;[237] PING;14:46:26.537;[624/237] PONG (2)

2025-09-01;; ;14:46:27.144;keepalive [626]

2025-09-01;14:46:28.081;[238] PING;14:46:29.125;[628/238] PONG (2)

2025-09-01;14:46:30.294;[239] PING;14:46:30.480;[630/239] PONG (2)

2025-09-01;14:46:31.087;[240] PING;14:46:31.710;[632/240] PONG (2)

2025-09-01;; ;14:46:32.159;keepalive [634]

2025-09-01;14:46:33.703;[241] PING;14:46:34.062;[635/241] PONG (2)

2025-09-01;14:46:34.123;[242] PING;14:46:34.624;[637/242] PONG (2)

